uuid,name,phone,x,y,produto_comprado
32aa135d-7a44-483f-998e-7ba7c910c2c7,Kathryn Osborne,001-278-339-8587x142,-49.229935,-16.6379791,product_770
348c9fad-cc1a-4210-bd37-ed39413d1ec1,Micheal Reyes,(232)548-5778,-49.2668739,-16.605252,product_116
df2860d7-d450-4049-b936-0d647a6ac02b,Robert Huffman,+1-573-564-1327x199,-49.2925679,-16.6196698,product_283
70b97dc0-47b8-4eaf-b988-3e398e865b96,Gina Day,001-213-822-6938x4655,-49.2635754,-16.5813146,product_576
a99ae29b-71f4-419d-bcce-589c4fa77072,Ashley James,233.662.0343x79921,-49.2562117,-16.6135086,product_462
74ec43ac-c2ac-4d71-bfd5-0c3fa49bec17,Christopher Lopez,001-979-241-7086x2133,-49.2332927,-16.6388168,product_63
9cb5433e-717c-499f-99ac-bf0f58e98da1,Angela Moore,(609)314-0132,-49.2463245,-16.5944079,product_704
d5da14fe-9985-4834-b15b-b21e85710c96,Nathan Shaw,(708)256-3696,-49.2538648,-16.6360469,product_197
49fedb9d-f46a-4323-b2da-bbc83644b120,Cory Thomas,001-471-448-4386,-49.238369,-16.6141029,product_86
e8cfa2c6-8f5f-4ee2-add8-78d007abbd13,Lisa Bean,886.427.6269x097,-49.2638032,-16.5905953,product_782
4ab7df88-1866-470e-b754-211d4bac3fcf,Joshua Gardner,+1-243-518-2428x42812,-49.2861819,-16.6228132,product_486
2b517fa7-d1e1-440d-9390-6feacd4b3df4,Tyler Hancock,+1-549-576-8600,-49.23846,-16.6349545,product_71
9e0f0ef3-28e2-42d5-b71e-ea2e85959239,Brandon Branch,(990)770-0633x932,-49.3014699,-16.6361278,product_876
e60a0560-5cf9-45ed-9277-50fc4d4b6568,Katie Lyons,(367)407-2647x27712,-49.2975084,-16.6064473,product_748
d49399ab-dd28-4f05-81bd-846504c8ea9b,Jacob Ryan,943.726.0430,-49.2676294,-16.6024122,product_702
e06a5a3d-b30c-4f13-9fbb-1d912bf4bdf8,Allison Nelson,548.418.1469x6959,-49.2314788,-16.6313853,product_518
cc4d0b05-7910-4baf-8a82-67cd2185d46e,Sheri Jackson,(307)690-0002x8774,-49.2955766,-16.639032,product_566
ea832b42-bfc5-45b3-8eb5-a754644dab1d,Paige Mccoy,8205655958,-49.2427988,-16.6386148,product_440
836d1846-8b39-4d77-99a2-7222b1c6634d,Albert Shaffer,(544)236-9596,-49.3010476,-16.6228307,product_332
5c2e10ca-edaf-4532-a0d0-c9e68c7e0ae1,Richard Brown,+1-820-799-3695x211,-49.252975,-16.6148049,product_421
6e4b510a-d91b-457b-9566-52aa9fb450c2,Jennifer Moore,(280)397-6860x0748,-49.280132,-16.5977982,product_239
baffd513-f8aa-4521-8f74-1bf081bc6c2e,Joseph Jones,(526)553-7518x4538,-49.2422658,-16.6238244,product_634
f50a0e34-127f-4a7f-aa8e-87a84e88cdb4,Michael Williams,+1-514-956-0599x282,-49.285595,-16.5803179,product_855
e35ca36a-a3df-4979-84cb-26dc7d06d1da,Deanna Johnson,780-331-2365x9471,-49.295443,-16.6170814,product_410
3d482295-34fd-444f-b85f-1516a3f27b3a,Kim Arnold,001-966-901-2259,-49.266501,-16.6084453,product_906
23647005-7089-4599-a39e-27338218117f,James Davis,001-982-964-9807x101,-49.3015533,-16.6015677,product_181
e74dad11-e367-44d6-9cd3-4bf8a065d4a1,John Smith,(459)969-9001,-49.2933597,-16.6337554,product_829
6ed842a2-ed92-45cb-ba51-dd92d1d6c2df,Mrs. Melanie Jordan MD,001-349-710-9155x508,-49.2609646,-16.5838603,product_925
b457fd32-894c-46cf-a89a-739986c6b646,Jacob Jones,7692975095,-49.2472114,-16.6166515,product_636
8da80c3a-3bf6-47cf-988e-732e5a8f71af,Ryan Rodriguez,(750)872-3928,-49.2480137,-16.6082869,product_423
e4a6f875-c01f-4106-a1e3-313748def84a,Johnny Cruz,976-594-9481,-49.2557531,-16.5840281,product_5
df47fdd1-4a9e-4313-a508-cd0f55a55e63,Christopher Barnett,+1-597-960-4148x533,-49.2840685,-16.6228836,product_760
0d584ec9-e16b-449a-b865-955c7eaa66c7,Deanna Bradford,+1-804-219-3429x3380,-49.2290547,-16.6388509,product_151
4da28192-d448-465f-b311-0e1eefe547d3,Suzanne Clark,725.748.7757x1355,-49.2860259,-16.6355596,product_597
1448a7bf-6de5-4d56-b6e3-fd316f31262e,Denise Salinas DDS,+1-864-781-6005,-49.2851338,-16.6168068,product_601
83abd7a9-9e28-4514-9d93-6ca40f3e83d6,Madeline Evans,(278)280-9119x64711,-49.252902,-16.6181294,product_894
f633997d-4dfe-4363-9a8b-1f3b34e7e7cd,Jeffrey Newman,001-411-865-4223x274,-49.2538626,-16.6278479,product_406
fb609114-a681-4445-995b-50601a4b7bff,Rebecca Graham,001-569-748-3761,-49.2799641,-16.5967257,product_579
b57cf88e-c493-4f87-abec-ad54c178ee04,Connor Jones,788-201-1040,-49.294583,-16.6156943,product_220
fdabc353-0dd4-4aa3-99a0-eedf2a124210,Joyce Lewis,001-623-870-1631x26984,-49.2941903,-16.5861246,product_223
24aaa40f-a4ca-47d6-ada9-e89ae31faf1f,Christian Andrews,990-754-4922,-49.2966163,-16.6188826,product_843
ac864b44-ea36-4dad-9f91-b0412063dbbc,Steven Briggs,2002540996,-49.300235,-16.6352121,product_85
e7329d98-e132-432a-8010-cae679654264,Samantha Campos,+1-585-840-0602x038,-49.2365285,-16.6316656,product_793
33448b36-85dd-4262-9612-3ba8049b5de1,Brian Gibson,001-616-884-8708x36895,-49.2861701,-16.6382747,product_252
466549a7-cb20-4985-b227-d21addd8deba,Michelle Morse,(496)859-4008x162,-49.2634341,-16.5901411,product_551
5a29f266-56d0-4870-ae42-4e158780f5a8,Charles Williamson,(787)882-6005x2573,-49.231663,-16.6375565,product_946
47e72cd5-42b4-4cca-b6c6-034de78ef43f,Michael Taylor,227-576-2531x950,-49.2937143,-16.6385317,product_253
a89ac168-200e-4a70-a034-bd8a56202114,Tamara Donaldson,462.472.9669x62246,-49.2291753,-16.6389428,product_668
d7bed6da-5d9e-4b0f-a2b6-244dc4d5dba6,Cody Roberts,268-565-7958x8221,-49.2494527,-16.6339331,product_478
5927119d-9fc4-4e4d-9ce3-1f125bbf5d87,Tonya Ryan,455.368.2158x13275,-49.2866283,-16.6171085,product_740
cb1a5a47-2cc7-48d1-a29f-bc54ced799b7,Dr. Joseph Jackson,397.370.0176x8330,-49.2474556,-16.6141512,product_290
6f6ee29f-b483-48ff-babf-3c056e6281b7,Sean Frazier,001-831-905-7562,-49.2861819,-16.6228132,product_614
5a96cd19-7bf6-45b7-85b0-3b6ccf139bb2,Samuel Rodriguez,(563)713-0464x9946,-49.2788248,-16.6364063,product_616
52496e9f-ef3c-44c1-9883-7a0ad9ee4ed3,Michael Park,001-980-991-2785x3359,-49.2731761,-16.6329744,product_430
49122031-d590-4e27-b318-522109acac6e,Daniel Adams,001-929-731-8743,-49.2677035,-16.6131945,product_869
f07d7086-fb59-4907-b4bb-626283929cf2,Joseph Jacobs,001-603-266-7696x109,-49.2956813,-16.6170302,product_63
f0cedaed-7467-467d-8139-743d9c232428,Nicholas Castillo,001-731-654-6274x84524,-49.2787332,-16.6362727,product_154
c8890a4c-0e3f-4765-8d91-1de8090d1aee,Rebekah Roman,(438)458-0460x8756,-49.2500082,-16.6277502,product_604
dd259ab2-a611-4aad-b382-f7ec2ad97429,Sarah Bishop,675-833-1366,-49.2309415,-16.6389332,product_667
ae77d16c-0bdd-488d-9790-afce8ae32404,William Stewart,001-566-962-2765x4678,-49.2885137,-16.623664,product_55
5e3343a3-e88c-4932-8385-03ed124d49d0,Dr. Robert Foster,001-652-899-8381,-49.2344015,-16.637738,product_379
b3c870b9-defa-4b55-8bb6-91bd73a4c612,Ryan Bright,+1-622-702-7553x248,-49.2556669,-16.6173925,product_109
47c2c45f-f89f-4b38-afee-64432bd0c8bf,Joann Rose,+1-304-467-9241x83480,-49.2743955,-16.6248922,product_53
0d5d4472-4786-4c65-bcb9-ddbc9c32db98,Emma Carrillo,537.688.1762x00927,-49.2691487,-16.6380149,product_67
cf1df3bf-08c9-4a1e-b7c0-c10bda925ed2,Kyle Roberts,5459776296,-49.2707495,-16.5891496,product_89
d37e5b99-80e1-4b8c-83d4-076f5e8e37e1,Renee Nelson,292-762-4688,-49.2485435,-16.6296931,product_65
5e4423f2-e6e8-4aea-9c7b-6e7f53064cbd,Amy Thompson,(899)459-7019,-49.2788647,-16.6363619,product_816
931742cd-706d-4d8b-add6-1cf9b077af87,Laura Hodge,(215)714-0410,-49.2457298,-16.6172973,product_795
f031def9-b6e7-4401-b46e-1fce2de1d7f2,Brianna Fields,611.715.1686,-49.2514722,-16.6316041,product_432
b2a45c07-916c-4d15-bc5b-230de5c2daa1,Adam Brown,840.359.0387,-49.2845818,-16.6270057,product_832
4654286e-6218-47c2-93dd-b48161851099,Jasmine Walker,001-461-240-6470,-49.2932279,-16.637163,product_571
1174e95f-712d-43b5-8c1d-23079b604ea9,Tony Collier,796.706.2687x72836,-49.2755366,-16.635157,product_424
c4a0a20f-db27-4228-b097-35396369c152,Matthew Gonzalez,944.256.5967x233,-49.2845593,-16.5827231,product_711
908b9ff3-f418-4f92-9505-e543fc7469c0,Brendan Delacruz,001-389-735-0083x9041,-49.2567627,-16.6085217,product_96
a2178615-f8cd-4790-b04b-eefedafcc281,Maria Patterson,+1-460-436-4385,-49.2572705,-16.6045568,product_391
3be4a00b-dca2-4995-ae3a-938d8c0f9821,Lisa Morris,001-540-538-2619x4282,-49.2654269,-16.6197524,product_32
db117a15-3c3a-4589-a9dd-728728a3f932,Elizabeth Cabrera,707.229.1236,-49.2523021,-16.6020321,product_876
d6ad6836-86a4-4790-baf4-639258e33e67,Hunter Moore II,916.453.2038x048,-49.2796591,-16.6234362,product_1
7438cfa5-a679-4141-80df-db6f8b134c00,Ashley Shepherd,511-626-1879,-49.2976013,-16.6130868,product_441
9cb9f6e8-ec9d-4a55-98cd-8205b7ddb0cf,Elizabeth Chapman,468.399.7550x1520,-49.2973332,-16.6149211,product_753
edb3cfef-955a-4d94-9d47-8c92f916256b,Kayla Jackson,864.563.1868x5276,-49.2600678,-16.5997986,product_96
00f65f02-c811-43b6-97da-97db85f828c0,Matthew Kane,580-906-6149,-49.2950505,-16.6090937,product_627
b74929d9-dd91-4ed3-bf2d-8a12a9a50ab7,Brenda Foster,9618407974,-49.2669802,-16.5846625,product_296
039b4012-3245-4b8a-a8ca-dec8a49ee678,Janice Pearson,001-774-265-3486,-49.24005,-16.6375879,product_468
4f5d2abd-2651-4af9-a708-1fa411e6dc7b,Mary Palmer,203-804-8484,-49.2510129,-16.6264066,product_13
1f30042c-c79b-4143-8624-361011a17638,Derek Davis,(344)621-4720,-49.2488354,-16.6316757,product_917
f35fa281-1a97-4219-b1a3-c04b91e59621,Alexis Warren,362.711.5069,-49.2554336,-16.6215968,product_817
d878b908-dd69-40dd-9a22-87664a13eb40,Anthony Cunningham,995-535-4372,-49.2666903,-16.6084749,product_351
eded2c47-47e1-459a-a48e-7c2f80454c9a,Steven Parsons,686-517-4199,-49.2442122,-16.623385,product_436
c4ce90cb-6027-408e-9d58-6e51551b56a4,Karina Valencia,+1-260-658-2522,-49.2661859,-16.5948612,product_715
e2c8c85f-e0e2-47b5-a493-f7d805ae4859,Thomas Wilkerson,815-755-2484x6866,-49.2950974,-16.6182127,product_515
c0f6bb55-0e77-4b67-ac24-a721ce0301a8,Hunter Thompson,253.486.8593,-49.2959703,-16.6108294,product_345
8dc49468-96c0-49cb-9293-992581aa8d65,Mary Barton,001-630-248-9662,-49.2572705,-16.6045568,product_690
66cb43eb-e9d1-4e54-b4f0-ef10d2c30b92,Jamie Gilmore,+1-961-654-0035x92458,-49.2441116,-16.575695,product_718
f75f3d90-46ff-4cbd-a8ef-a6e0c076eb4d,Andre Carr,+1-665-256-2205x59317,-49.2995797,-16.616306,product_205
1224c6ab-c925-4578-8c58-9bea0bdebfdd,Patrick Holland,(447)690-6198x69718,-49.298098,-16.6085064,product_826
f1aabbe0-0599-4331-b9a2-88c85bbff233,Amy Larson,+1-450-512-1516,-49.2560595,-16.5939734,product_68
3d9cf5e6-2049-493a-9ad1-acd666ef6582,Keith Davis,361-877-1763,-49.2695628,-16.5874446,product_459
1c0dc8dd-e402-49a2-a104-39743bcab0fd,Anthony Mitchell,736.969.8706x0347,-49.2518666,-16.60245,product_585
f8fff59b-1a23-40a4-b601-7bef32584305,Adam Jackson,641.410.2119,-49.2942869,-16.6169752,product_286
bc3c6fda-921f-447d-ba46-f9dde561c2e5,Brandy Waters,367-606-4537x83562,-49.2870533,-16.6227555,product_378
705128c0-55a4-427e-983f-322d4d5e0df0,Alexander Ferrell,001-860-587-1364x412,-49.2761971,-16.5967901,product_498
d003ced2-6c6a-4b70-b814-3339ac0056fa,Jenna Cook,+1-620-883-5503,-49.2477015,-16.6175987,product_451
f6e40744-bb58-4c2c-a87c-73a59687b9d6,Sharon Cole,(927)704-9330,-49.2695978,-16.5977201,product_467
e1c543fa-201a-44fe-bc1b-64aac9d23905,Cindy Jones,983.465.9572x4378,-49.2306661,-16.6336974,product_827
3c5a9956-3277-4420-8202-79ece31b5322,Ashley Burns,350.950.9656x341,-49.2930038,-16.6384212,product_821
8eee647c-2920-4fe8-935a-61effd834757,Melanie Adams,(750)315-1441x747,-49.3006085,-16.5759166,product_751
c12c3257-adb1-41da-97dc-7bb809b03ad6,Melissa Chang,001-329-440-9833,-49.2596542,-16.585281,product_551
4c3c8e5e-e397-424d-8b8f-a8111830eebd,Vickie Ellis,+1-660-496-9917,-49.2397475,-16.6316752,product_915
16a8fb4f-8b50-4ea5-82f9-94198eb440c3,Richard Allen,8867242792,-49.2670631,-16.5976382,product_408
ca179ff1-6d14-470a-874d-d7db7bf60977,Jose Michael,404.921.1592x092,-49.3026617,-16.6382371,product_91
54a2e0c4-ed22-4f96-9002-07650d272784,Eugene Wallace,715.632.3869,-49.2663487,-16.5969781,product_712
